,album,track_title,lyric,line,year,title_lemmas,lyric_type
2202,Red,I Knew You Were Trouble,"Trouble, trouble, trouble",20,2012,"['know', 'trouble']",chorus
2213,Red,I Knew You Were Trouble,I knew you were trouble when you walked in,31,2012,"['know', 'trouble']",chorus
2214,Red,I Knew You Were Trouble,So shame on me now,32,2012,"['know', 'trouble']",chorus
2215,Red,I Knew You Were Trouble,Flew me to places I'd never been,33,2012,"['know', 'trouble']",chorus
2216,Red,I Knew You Were Trouble,"Till you put me down, oh",34,2012,"['know', 'trouble']",chorus
2217,Red,I Knew You Were Trouble,I knew you were trouble when you walked in,35,2012,"['know', 'trouble']",chorus
2218,Red,I Knew You Were Trouble,So shame on me now,36,2012,"['know', 'trouble']",chorus
2219,Red,I Knew You Were Trouble,Flew me to places I'd never been,37,2012,"['know', 'trouble']",chorus
2220,Red,I Knew You Were Trouble,Now I'm lying on the cold hard ground,38,2012,"['know', 'trouble']",chorus
2221,Red,I Knew You Were Trouble,"Oh, oh",39,2012,"['know', 'trouble']",chorus
2222,Red,I Knew You Were Trouble,"Trouble, trouble, trouble",40,2012,"['know', 'trouble']",chorus
2223,Red,I Knew You Were Trouble,"Oh, oh",41,2012,"['know', 'trouble']",chorus
2224,Red,I Knew You Were Trouble,"Trouble, trouble, trouble",42,2012,"['know', 'trouble']",chorus
2228,Red,I Knew You Were Trouble,I knew you were trouble when you walked in,46,2012,"['know', 'trouble']",chorus
2229,Red,I Knew You Were Trouble,So shame on me now,47,2012,"['know', 'trouble']",chorus
2230,Red,I Knew You Were Trouble,Flew me to places I'd never been,48,2012,"['know', 'trouble']",chorus
2231,Red,I Knew You Were Trouble,"Till you put me down, oh",49,2012,"['know', 'trouble']",chorus
2232,Red,I Knew You Were Trouble,I knew you were trouble when you walked in,50,2012,"['know', 'trouble']",chorus
2233,Red,I Knew You Were Trouble,So shame on me now,51,2012,"['know', 'trouble']",chorus
2234,Red,I Knew You Were Trouble,Flew me to places I'd never been,52,2012,"['know', 'trouble']",chorus
2235,Red,I Knew You Were Trouble,Now I'm lying on the cold hard ground,53,2012,"['know', 'trouble']",chorus
2236,Red,I Knew You Were Trouble,"Oh, oh",54,2012,"['know', 'trouble']",chorus
2237,Red,I Knew You Were Trouble,"Trouble, trouble, trouble",55,2012,"['know', 'trouble']",chorus
2238,Red,I Knew You Were Trouble,"Oh, oh",56,2012,"['know', 'trouble']",chorus
2239,Red,I Knew You Were Trouble,"Trouble, trouble, trouble",57,2012,"['know', 'trouble']",chorus
2283,Red,All Too Well,"It was rare, I was there, I remember it all too well",44,2012,[],chorus
2286,Red,All Too Well,"It was rare, I was there, I remember it all too well",47,2012,[],chorus
2291,Red,Twenty-Two,Yeah,5,2012,[],chorus
2293,Red,Twenty-Two,"It's miserable and magical, oh yeah",7,2012,[],chorus
2296,Red,Twenty-Two,"I don't know about you, but I'm feeling 22",10,2012,[],chorus
2297,Red,Twenty-Two,Everything will be alright if you keep me next to you,11,2012,[],chorus
2298,Red,Twenty-Two,"You don't know about me, but I bet you wanted to",12,2012,[],chorus
2299,Red,Twenty-Two,Everything will be alright if we just keep dancing like we're 22,13,2012,[],chorus
2300,Red,Twenty-Two,Twenty-Two,14,2012,[],chorus
2301,Red,Twenty-Two,It seems like one of those nights,15,2012,[],chorus
2304,Red,Twenty-Two,It seems like one of those nights,18,2012,[],chorus
2307,Red,Twenty-Two,Yeah,21,2012,[],chorus
2309,Red,Twenty-Two,"It's miserable and magical, oh yeah",23,2012,[],chorus
2313,Red,Twenty-Two,"I don't know about you, but I'm feeling 22",27,2012,[],chorus
2314,Red,Twenty-Two,Everything will be alright if you keep me next to you,28,2012,[],chorus
2315,Red,Twenty-Two,"You don't know about me, but I bet you wanted to",29,2012,[],chorus
2316,Red,Twenty-Two,Everything will be alright if we just keep dancing like we're 22,30,2012,[],chorus
2317,Red,Twenty-Two,Twenty-Two,31,2012,[],chorus
2320,Red,Twenty-Two,It feels like one of those nights,34,2012,[],chorus
2321,Red,Twenty-Two,We ditch the whole scene,35,2012,[],chorus
2322,Red,Twenty-Two,It feels like one of those nights,36,2012,[],chorus
2323,Red,Twenty-Two,We won't be sleeping,37,2012,[],chorus
2324,Red,Twenty-Two,It feels like one of those nights,38,2012,[],chorus
2325,Red,Twenty-Two,"You look like bad news, I gotta have you",39,2012,[],chorus
2326,Red,Twenty-Two,I gotta have you,40,2012,[],chorus
2327,Red,Twenty-Two,"I don't know about you, but I'm feeling 22",41,2012,[],chorus
2328,Red,Twenty-Two,Everything will be alright if you keep me next to you,42,2012,[],chorus
2329,Red,Twenty-Two,"You don't know about me, but I bet you wanted to",43,2012,[],chorus
2330,Red,Twenty-Two,Everything will be alright if we just keep dancing like we're 22,44,2012,[],chorus
2331,Red,Twenty-Two,Twenty-Two,45,2012,[],chorus
2333,Red,Twenty-Two,It feels like one of those nights,47,2012,[],chorus
2334,Red,Twenty-Two,We ditch the whole scene,48,2012,[],chorus
2335,Red,Twenty-Two,It feels like one of those nights,49,2012,[],chorus
2336,Red,Twenty-Two,We won't be sleeping,50,2012,[],chorus
2337,Red,Twenty-Two,It feels like one of those nights,51,2012,[],chorus
2338,Red,Twenty-Two,"You look like bad news, I gotta have you",52,2012,[],chorus
2339,Red,Twenty-Two,I gotta have you,53,2012,[],chorus
2340,Red,I Almost Do,I bet this time of night you're still up,1,2012,[],chorus
2341,Red,I Almost Do,I bet you're tired from a long hard week,2,2012,[],chorus
2343,Red,I Almost Do,Looking out at the city,4,2012,[],chorus
2345,Red,I Almost Do,And I just want to tell you,6,2012,[],chorus
2346,Red,I Almost Do,It takes everything in me not to call you,7,2012,[],chorus
2347,Red,I Almost Do,And I wish I could run to you,8,2012,[],chorus
2348,Red,I Almost Do,And I hope you know that,9,2012,[],chorus
2349,Red,I Almost Do,Everytime I don't,10,2012,[],chorus
2350,Red,I Almost Do,"I almost do, I almost do",11,2012,[],chorus
2355,Red,I Almost Do,And I just want to tell you,16,2012,[],chorus
2356,Red,I Almost Do,It takes everything in me not to call you,17,2012,[],chorus
2357,Red,I Almost Do,And I wish I could run to you,18,2012,[],chorus
2358,Red,I Almost Do,And I hope you know that,19,2012,[],chorus
2359,Red,I Almost Do,Everytime I don't,20,2012,[],chorus
2360,Red,I Almost Do,"I almost do, I almost do",21,2012,[],chorus
2367,Red,I Almost Do,And I just want to tell you,28,2012,[],chorus
2368,Red,I Almost Do,It takes everything in me not to call you,29,2012,[],chorus
2369,Red,I Almost Do,And I wish I could run to you,30,2012,[],chorus
2370,Red,I Almost Do,And I hope you know that,31,2012,[],chorus
2371,Red,I Almost Do,Everytime I don't,32,2012,[],chorus
2372,Red,I Almost Do,"I almost do, I almost do",33,2012,[],chorus
2373,Red,I Almost Do,I bet this time of night you're still up,34,2012,[],chorus
2374,Red,I Almost Do,I bet you're tired from a long hard week,35,2012,[],chorus
2376,Red,I Almost Do,Looking out at the city,37,2012,[],chorus
2386,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh,9,2012,['get'],chorus
2387,Red,We Are Never Ever Getting Back Together,We called it off again last night but,10,2012,['get'],chorus
2388,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh,11,2012,['get'],chorus
2389,Red,We Are Never Ever Getting Back Together,"This time, I'm telling you, I'm telling you",12,2012,['get'],chorus
2390,Red,We Are Never Ever Getting Back Together,"We are never, ever, ever getting back together",13,2012,['get'],chorus
2391,Red,We Are Never Ever Getting Back Together,"We are never, ever, ever getting back together",14,2012,['get'],chorus
2392,Red,We Are Never Ever Getting Back Together,"You go talk to your friends, talk to my friends, talk to me",15,2012,['get'],chorus
2393,Red,We Are Never Ever Getting Back Together,"But we are never, ever, ever, ever getting back together",16,2012,['get'],chorus
2399,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh,22,2012,['get'],chorus
2400,Red,We Are Never Ever Getting Back Together,We called it off again last night but,23,2012,['get'],chorus
2401,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh,24,2012,['get'],chorus
2402,Red,We Are Never Ever Getting Back Together,"This time, I'm telling you, I'm telling you",25,2012,['get'],chorus
2403,Red,We Are Never Ever Getting Back Together,"We are never, ever, ever getting back together",26,2012,['get'],chorus
2404,Red,We Are Never Ever Getting Back Together,"We are never, ever, ever getting back together",27,2012,['get'],chorus
2405,Red,We Are Never Ever Getting Back Together,"You go talk to your friends, talk to my friends, talk to me",28,2012,['get'],chorus
2406,Red,We Are Never Ever Getting Back Together,"But we are never, ever, ever, ever getting back together",29,2012,['get'],chorus
2407,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh (yeah!),30,2012,['get'],chorus
2408,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh (yeah!),31,2012,['get'],chorus
2409,Red,We Are Never Ever Getting Back Together,Oohoohoohoohooh (yeah!),32,2012,['get'],chorus
2416,Red,We Are Never Ever Getting Back Together,"We are never, ever, ever getting back together",39,2012,['get'],chorus
2417,Red,We Are Never Ever Getting Back Together,"We are never, ever, ever getting back together",40,2012,['get'],chorus
2418,Red,We Are Never Ever Getting Back Together,"You go talk to your friends, talk to my friends, talk to me",41,2012,['get'],chorus
2419,Red,We Are Never Ever Getting Back Together,"But we are never, ever, ever, ever getting back together",42,2012,['get'],chorus
2420,Red,We Are Never Ever Getting Back Together,"We (oohoohoohoohooh, oohoohoohoohooh)",43,2012,['get'],chorus
2421,Red,We Are Never Ever Getting Back Together,getting back together,44,2012,['get'],chorus
2422,Red,We Are Never Ever Getting Back Together,"We (oohoohoohoohooh, oohoohoohoohooh)",45,2012,['get'],chorus
2423,Red,We Are Never Ever Getting Back Together,getting back together,46,2012,['get'],chorus
2425,Red,We Are Never Ever Getting Back Together,"But we are never, ever, ever, ever getting back together",48,2012,['get'],chorus
2434,Red,Stay Stay Stay,"Stay, stay, stay",9,2012,"['stay', 'stay', 'stay']",chorus
2435,Red,Stay Stay Stay,"I've been loving you for quite some time, time, time",10,2012,"['stay', 'stay', 'stay']",chorus
2436,Red,Stay Stay Stay,"You think that it's funny when I'm mad, mad, mad",11,2012,"['stay', 'stay', 'stay']",chorus
2437,Red,Stay Stay Stay,But I think that it's best if we both stay,12,2012,"['stay', 'stay', 'stay']",chorus
2442,Red,Stay Stay Stay,"Stay, stay, stay",17,2012,"['stay', 'stay', 'stay']",chorus
2443,Red,Stay Stay Stay,"I've been loving you for quite some time, time, time",18,2012,"['stay', 'stay', 'stay']",chorus
2444,Red,Stay Stay Stay,"You think that it's funny when I'm mad, mad, mad",19,2012,"['stay', 'stay', 'stay']",chorus
2453,Red,Stay Stay Stay,"Stay, stay, stay, stay!",28,2012,"['stay', 'stay', 'stay']",chorus
2454,Red,Stay Stay Stay,"Stay, stay, stay",29,2012,"['stay', 'stay', 'stay']",chorus
2455,Red,Stay Stay Stay,"I've been loving you for quite some time, time, time",30,2012,"['stay', 'stay', 'stay']",chorus
2456,Red,Stay Stay Stay,"You think that it's funny when I'm mad, mad, mad",31,2012,"['stay', 'stay', 'stay']",chorus
2458,Red,Stay Stay Stay,"Stay, stay, stay, stay!",33,2012,"['stay', 'stay', 'stay']",chorus
2459,Red,Stay Stay Stay,"Stay, stay, stay",34,2012,"['stay', 'stay', 'stay']",chorus
2460,Red,Stay Stay Stay,"I've been loving you for quite some time, time, time",35,2012,"['stay', 'stay', 'stay']",chorus
2461,Red,Stay Stay Stay,"You think that it's funny when I'm mad, mad, mad",36,2012,"['stay', 'stay', 'stay']",chorus
2462,Red,Stay Stay Stay,But I think that it's best if we both stay,37,2012,"['stay', 'stay', 'stay']",chorus
2465,Red,The Last Time (Ft. Gary Lightbody),Just like all those times before,2,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2472,Red,The Last Time (Ft. Gary Lightbody),And right before your eyes,9,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2475,Red,The Last Time (Ft. Gary Lightbody),Just you and me,12,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2476,Red,The Last Time (Ft. Gary Lightbody),(e-he-e-he-e-he-e-he-e-he-e-he-e-he-e-he),13,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2477,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you this,14,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2478,Red,The Last Time (Ft. Gary Lightbody),Put my name at the top of your list,15,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2479,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you why,16,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2480,Red,The Last Time (Ft. Gary Lightbody),You break my heart in the blink of an eye,17,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2481,Red,The Last Time (Ft. Gary Lightbody),"(eye, eye)",18,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2483,Red,The Last Time (Ft. Gary Lightbody),Just like all those times before,20,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2490,Red,The Last Time (Ft. Gary Lightbody),And right before your eyes,27,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2493,Red,The Last Time (Ft. Gary Lightbody),Just you and me,30,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2494,Red,The Last Time (Ft. Gary Lightbody),(e-he-e-he-e-he-e-he-e-he-e-he-e-he-e-he),31,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2495,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you this,32,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2496,Red,The Last Time (Ft. Gary Lightbody),Put my name at the top of your list,33,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2497,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you why,34,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2498,Red,The Last Time (Ft. Gary Lightbody),You break my heart in the blink of an eye,35,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2499,Red,The Last Time (Ft. Gary Lightbody),"(eye, eye)",36,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2500,Red,The Last Time (Ft. Gary Lightbody),Gary Lightbody,37,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2505,Red,The Last Time (Ft. Gary Lightbody),"Oh-ho, oh-ho, oh-ho, oh-ho",42,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2506,Red,The Last Time (Ft. Gary Lightbody),"Oh-ho, oh-ho, oh-ho, oh-ho",43,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2507,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you this,44,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2508,Red,The Last Time (Ft. Gary Lightbody),Put my name at the top of your list,45,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2509,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you why,46,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2510,Red,The Last Time (Ft. Gary Lightbody),You break my heart in the blink of an eye,47,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2511,Red,The Last Time (Ft. Gary Lightbody),Gary Lightbody,48,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2512,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you this,49,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2514,Red,The Last Time (Ft. Gary Lightbody),Put my name at the top of your list,51,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
2516,Red,The Last Time (Ft. Gary Lightbody),This is the last time I'm asking you why,53,2012,"['time', 'Ft', '  ', 'Gary', '  ', 'Lightbody']",chorus
